state,shape,duration (seconds),duration (hours/min),latitude,longitude,Month,Day,Time,Year,City2,county
sd,light,600,10 minutes,44.3633333,-98.21388890000001,6,20,23:05,2013,huron,beadle county
ca,light,30,30 seconds,33.7591667,-118.00583329999999,6,20,23:50,2013,westminster,orange county
nc,unknown,5,5 seconds,35.9230556,-78.45777779999999,6,21,01:15,2013,rolesville,wake county
ga,cylinder,60,1 minute,33.7488889,-84.3880556,6,21,20:00,2013,atlanta,fulton county
il,rectangle,60,1 minute,41.8500000,-87.65,6,21,21:05,2013,chicago,cook county
ks,cone,120,2 minutes,38.8108333,-94.9269444,6,21,21:45,2013,gardner,johnson county
ca,triangle,900,15 minutes,32.7947222,-116.96166670000001,6,21,22:00,2013,el cajon,san diego county
il,sphere,600,10 minutes,42.0952778,-87.9375,6,21,22:00,2013,prospect heights,cook county
ca,light,120,2 minutes,37.7750000,-122.41833329999999,6,21,22:24,2013,san francisco,san francisco county
ca,unknown,30,30 seconds,38.5816667,-121.49333329999999,6,21,22:25,2013,west sacramento,yolo county
pa,circle,600,10 minutes,40.6788889,-79.18777779999999,6,21,22:30,2013,creekside,indiana county
ky,triangle,300,5 minutes,37.7477778,-84.29472220000001,6,21,22:30,2013,richmond,madison county
nc,sphere,60,<1 minute,34.2255556,-77.945,6,21,22:30,2013,wilmington,new hanover county
ny,sphere,240,4 minutes,42.1577778,-78.7152778,6,21,22:38,2013,salamanca,cattaraugus county
ga,disk,138,2.3 minutes,32.6300000,-83.6897222,6,21,22:42,2013,centerville,houston county
mi,disk,2700,45 minutes,42.7008333,-82.9591667,6,21,22:50,2013,macomb,macomb county
wv,light,30,30 seconds,39.2666667,-81.5616667,6,21,22:50,2013,parkersburg,wood county
ma,light,5,5 seconds,42.4708333,-70.9180556,6,21,23:00,2013,swampscott,essex county
ga,fireball,5,4-5 seconds,33.8388889,-83.9008333,6,21,23:08,2013,loganville,walton county
il,circle,2700,20-45 minutes,42.1538889,-88.1361111,6,21,23:15,2013,barrington,cook county
or,circle,180,3 minutes,45.5236111,-122.675,6,21,23:50,2013,portland,multnomah county
mi,fireball,360,6 minutes,42.9633333,-85.6680556,6,21,23:55,2013,grand rapids,kent county
wa,sphere,5,5 seconds,47.4066667,-122.0375,6,2,00:10,2013,maple valley,king county
sc,changing,120,2 minutes,34.3075000,-80.96055559999999,6,2,01:20,2013,ridgeway,fairfield county
fl,oval,600,10 minutes,28.0338889,-82.6652778,6,2,18:00,2013,oldsmar,pinellas county
fl,sphere,300,~5 minutes,30.3000000,-87.4275,6,2,19:45,2013,perdido key,escambia county
il,oval,300,5 minutes,41.5733333,-87.7844444,6,2,21:10,2013,tinley park,cook county
ca,light,600,10 minutes,36.7477778,-119.77138889999999,6,2,21:45,2013,fresno,fresno county
ok,sphere,180,3 minutes,35.4675000,-97.51611109999999,6,2,22:30,2013,oklahoma city,oklahoma county
ks,sphere,30,30 seconds,37.6922222,-97.33722220000001,6,2,22:30,2013,wichita,sedgwick county
ks,sphere,60,1 minute,37.6922222,-97.33722220000001,6,2,22:30,2013,wichita,sedgwick county
fl,circle,60,1 minute,25.4683333,-80.4777778,6,2,22:40,2013,homestead,miami-dade county
oh,cylinder,30,30 seconds,41.4994444,-81.69555559999999,6,2,23:00,2013,cleveland,cuyahoga county
in,other,3600,1 hour,39.7683333,-86.1580556,6,2,23:00,2013,indianapolis,marion county
or,light,300,~5 minutes,45.5236111,-122.675,6,2,23:00,2013,portland,multnomah county
mn,light,240,2-4 minutes,44.8041667,-93.16666670000001,6,2,23:30,2013,eagan,dakota county
mi,unknown,600,10 minutes,42.3241667,-83.4002778,6,2,23:30,2013,westland,wayne county
ma,teardrop,2,1-2 seconds,41.7013889,-71.1555556,6,22,00:00,2013,fall river,bristol county
oh,fireball,45,45 seconds,39.0875000,-81.92277779999999,6,22,00:00,2013,west chester,butler county
wa,oval,2,seconds,46.6622222,-122.9627778,6,22,01:05,2013,chehalis,lewis county
nc,unknown,10,10 seconds,34.9244444,-80.7436111,6,22,01:25,2013,waxhaw,union county
mi,light,120,2 minutes,42.4311111,-83.4833333,6,22,02:00,2013,northville,wayne county
ca,sphere,3,3 seconds,41.3100000,-122.30944440000002,6,22,03:30,2013,mt. shasta,siskiyou county
ct,light,1200,20+ minutes,41.5444444,-73.2094444,6,22,04:30,2013,woodbury,litchfield county
ma,egg,120,~2 minutes,42.2625000,-71.80277779999999,6,22,14:30,2013,worcester,worcester county
ky,sphere,60,1 minute,36.8430556,-83.3219444,6,22,16:00,2013,harlan,harlan county
hi,fireball,30,30 seconds,19.9430556,-155.7902778,6,22,19:30,2013,waikoloa,hawaii county
ga,fireball,120,~2 minutes,34.0230556,-84.3616667,6,22,21:00,2013,roswell,fulton county
va,disk,120,2 minutes,39.1855556,-78.1636111,6,22,21:00,2013,winchester,winchester city
ca,light,600,10 minutes,33.8886111,-117.81222220000001,6,22,21:00,2013,yorba linda,orange county
fl,sphere,900,15 minutes,28.9022222,-82.5927778,6,22,21:20,2013,crystal river,citrus county
tn,fireball,120,2 minutes,35.9522222,-86.6694444,6,22,21:30,2013,nolensville,williamson county
wa,oval,60,1 minute,47.7361111,-122.64527779999999,6,22,21:30,2013,poulsbo,kitsap county
ny,other,60,1 minute,40.7141667,-74.0063889,6,22,21:33,2013,new york city,new york county
oh,fireball,300,5 minutes,40.0930556,-83.0180556,6,22,21:45,2013,worthington,franklin county
ny,fireball,600,10 minutes,42.6525000,-73.7566667,6,22,22:00,2013,albany,albany county
mi,light,60,1 minute,45.8202778,-88.0658333,6,22,22:00,2013,iron mountain,dickinson county
in,unknown,120,~2 minutes,40.4166667,-86.87527779999999,6,22,22:00,2013,lafayette,tippecanoe county
ca,unknown,60,1 minute,34.0522222,-118.2427778,6,22,22:00,2013,los angeles,los angeles county
ma,oval,300,5 minutes,42.3250000,-72.6416667,6,22,22:00,2013,northampton,hampshire county
ct,circle,600,10 minutes,41.3908333,-72.86,6,22,22:00,2013,north haven,new haven county
ct,other,1800,20-30 minutes,41.1175000,-73.4083333,6,22,22:00,2013,norwalk,fairfield county
ky,circle,60,1 minute,38.0525000,-84.73,6,22,22:00,2013,versailles,woodford county
ca,fireball,900,15 minutes,38.7072222,-121.28,6,22,22:10,2013,citrus heights,sacramento county
ct,circle,900,15 minutes,41.0638889,-73.4369444,6,22,22:15,2013,rowayton,fairfield county
oh,fireball,90,1.5 minutes,41.3686111,-81.6380556,6,22,22:20,2013,independence,cuyahoga county
ca,circle,20,20 seconds,34.1083333,-117.2888889,6,22,22:20,2013,san bernardino,san bernardino county
pa,fireball,10,10 seconds,41.0933333,-75.0022222,6,22,22:30,2013,bushkill,pike county
id,light,120,2 minutes,43.5408333,-116.5625,6,22,22:30,2013,nampa,canyon county
in,circle,20,15-20 seconds,39.8288889,-84.89027779999999,6,22,22:30,2013,richmond,wayne county
ny,fireball,10,10 seconds,43.3300000,-78.555,6,22,22:35,2013,barker,broome county
oh,circle,30,30 seconds,41.2736111,-82.8416667,6,22,22:38,2013,bellevue,sandusky county
va,changing,480,8 minutes,37.2677778,-76.01777779999999,6,22,22:47,2013,cape charles,northampton county
ca,light,360,6 minutes,40.8022222,-124.1625,6,22,22:55,2013,eureka,humboldt county
ia,light,10,10 seconds,41.0586111,-94.36111109999999,6,22,23:00,2013,creston,union county
az,unknown,60,1 minute,33.5805556,-112.23666670000001,6,22,23:00,2013,peoria,maricopa county
ct,sphere,240,4 minutes,41.2888889,-72.68222220000001,6,22,23:07,2013,guilford,new haven county
oh,fireball,300,5 minutes,40.0580556,-82.40138890000001,6,22,23:15,2013,newark,licking county
pa,light,300,5 minutes,41.1577778,-80.08888890000001,6,22,23:30,2013,grove city,mercer county
in,unknown,240,4 minutes,39.7683333,-86.1580556,6,23,00:00,2013,indianapolis,marion county
ca,circle,10,10 seconds,32.8383333,-116.97305559999998,6,23,00:05,2013,santee,san diego county
or,other,90,90 seconds,45.5236111,-122.675,6,23,00:21,2013,portland,multnomah county
oh,fireball,600,10 minutes,39.6283333,-84.1594444,6,23,00:50,2013,centerville,montgomery county
nv,triangle,3600,1 hour,36.1750000,-115.1363889,6,23,01:00,2013,las vegas,clark county
ca,sphere,10,10 seconds,33.7413889,-118.1038889,6,23,11:50,2013,seal beach,orange county
sc,other,2,seconds,34.5033333,-82.6502778,6,23,19:00,2013,anderson,anderson county
ga,fireball,120,2 minutes,32.0000000,-80.8458333,6,23,20:45,2013,tybee island,chatham county
la,light,600,10 minutes,32.5158333,-93.7319444,6,23,21:00,2013,bossier city,bossier parish
fl,light,900,15 minutes,26.1219444,-80.14361109999999,6,23,21:00,2013,fort lauderdale,broward county
ca,circle,600,10 minutes,34.0522222,-118.2427778,6,23,21:00,2013,los angeles,los angeles county
fl,flash,1266,21:06,25.7738889,-80.1938889,6,23,21:00,2013,miami,miami-dade county
ca,fireball,600,10 minutes,35.2650000,-116.07361110000001,6,23,21:08,2013,baker,san bernardino county
tn,light,120,2 minutes,36.5816667,-86.51638890000001,6,23,21:15,2013,portland,sumner county
tx,light,20,20 seconds (each),29.7630556,-95.3630556,6,23,21:48,2013,houston,harris county
nc,triangle,20,20 seconds,36.3936111,-78.9830556,6,23,22:30,2013,roxboro,person county
co,light,180,3 minutes,38.8338889,-104.8208333,6,23,22:55,2013,colorado springs,el paso county
hi,fireball,1800,30 minutes,20.8783333,-156.6825,6,23,23:00,2013,lahaina,maui county
oh,other,180,3 minutes,40.0930556,-83.0180556,6,23,23:26,2013,worthington,franklin county
mn,fireball,5,5 seconds,44.4169444,-94.92527779999999,6,24,02:30,2013,morgan,redwood county
nc,triangle,900,15 minutes,36.0725000,-79.79222220000001,6,24,21:00,2013,greensboro,guilford county
va,circle,60,1 minute,36.6222222,-81.1511111,6,24,21:00,2013,independence,grayson county
fl,light,7200,2 hours,26.5216667,-82.1894444,6,24,22:00,2013,captiva,lee county
oh,fireball,1200,20 minutes,39.1619444,-84.4569444,6,24,22:00,2013,cincinnati,hamilton county
ar,sphere,180,3 minutes,35.4325000,-93.61527779999999,6,24,22:00,2013,hartman,johnson county
oh,sphere,60,~1 minute,39.7200000,-84.325,6,24,22:00,2013,liberty,butler county
or,oval,10,10 seconds,43.0650000,-124.1377778,6,24,22:00,2013,myrtle point,coos county
tx,light,180,3 minutes,30.7436111,-98.0552778,6,24,22:03,2013,bertram,burnet county
mt,light,30,30 seconds or less,46.1291667,-107.55444440000001,6,24,23:58,2013,custer,yellowstone county
ky,oval,15,15 seconds,38.2541667,-85.7594444,6,25,00:00,2013,louisville,jefferson county
wi,flash,25,25 seconds,44.0272222,-89.8877778,6,25,01:00,2013,arkdale,adams county
ky,other,30,30 seconds,37.4800000,-86.29388890000001,6,25,04:25,2013,leitchfield,grayson county
tn,formation,3600,1 hour,36.1658333,-86.7844444,6,25,12:00,2013,nashville,davidson county
nc,circle,60,1 minute,35.4872222,-80.6219444,6,25,16:20,2013,kannapolis,cabarrus county
ca,cylinder,600,5-10 minutes,37.4419444,-122.14194440000001,6,25,16:45,2013,palo alto,santa clara county
pa,light,1,1 second,40.7519444,-80.3194444,6,25,17:00,2013,beaver falls,beaver county
tn,circle,30,30 seconds,35.2305556,-89.74027779999999,6,25,20:52,2013,lakeland,shelby county
ca,fireball,120,1 and 1/2 minute,33.7475000,-116.9711111,6,25,21:00,2013,hemet,riverside county
tx,light,300,5 minutes,30.4188889,-97.01138890000001,6,25,21:00,2013,lexington,lee county
nv,light,600,10 minutes,36.1750000,-115.1363889,6,25,21:11,2013,las vegas,clark county
fl,light,600,10 minutes,25.7738889,-80.1938889,6,25,21:20,2013,miami,miami-dade county
fl,sphere,90,90 seconds,26.3097222,-80.2375,6,25,21:30,2013,parkland,broward county
ny,circle,60,1 minute,40.7569444,-72.9397222,6,25,22:00,2013,bellport,suffolk county
oh,changing,90,90 seconds,39.5150000,-84.3983333,6,25,22:30,2013,middletown,butler county
va,fireball,600,10 minutes,38.8902778,-77.0844444,6,25,23:00,2013,arlington,arlington county
ny,light,900,15 minutes,44.6941667,-75.4866667,6,25,23:20,2013,ogdensburg,st. lawrence county
pa,fireball,60,1 minute,41.2411111,-77.00138890000001,6,25,23:45,2013,williamsport,lycoming county
nj,light,30,15-30 seconds,39.9966667,-74.9930556,6,26,00:00,2013,cinnaminson,burlington county
ca,light,1200,20 minutes,37.7975000,-120.99555559999999,6,26,00:00,2013,escalon,san joaquin county
oh,fireball,60,<1 minute,39.7588889,-84.1916667,6,26,01:00,2013,dayton,montgomery county
ne,light,20,20 seconds,41.2586111,-95.9375,6,26,04:00,2013,omaha,douglas county
il,cylinder,600,10 minutes,42.0188889,-87.80277779999999,6,26,13:20,2013,niles,cook county
in,diamond,300,5 minutes,41.5758333,-87.17611109999999,6,26,20:00,2013,portage,porter county
sc,cone,420,7 minutes,34.9247222,-81.0252778,6,26,21:15,2013,rock hill,york county
ca,light,6660,111 minutes,36.9741667,-122.02972220000001,6,26,21:30,2013,santa cruz,santa cruz county
co,changing,600,10 minutes,40.1672222,-105.1013889,6,27,11:00,2013,longmont,boulder county
fl,circle,1800,30 minutes,27.9655556,-82.80027779999999,6,27,20:30,2013,clearwater,pinellas county
fl,triangle,120,2 minutes,27.9655556,-82.80027779999999,6,27,21:20,2013,clearwater,pinellas county
az,light,1380,23:00,33.3702778,-112.58305559999998,6,27,21:30,2013,buckeye,maricopa county
va,light,1800,30+ minutes,39.0833333,-78.2183333,6,27,21:42,2013,stephens city,frederick county
ky,sphere,120,2 minutes,38.9430556,-84.5441667,6,27,21:45,2013,independence,kenton county
tx,light,3600,1+ hour,33.1383333,-95.6008333,6,27,21:45,2013,sulphur springs,hopkins county
ne,light,180,3 minutes,41.1408333,-96.2394444,6,27,21:54,2013,gretna,sarpy county
ky,rectangle,60,1 minute,38.9430556,-84.5441667,6,27,22:15,2013,independence,kenton county
mn,light,300,>5 minutes,44.9383333,-93.7175,6,27,22:15,2013,minnetrista,hennepin county
co,triangle,300,3-5 minutes,39.6333333,-105.31666670000001,6,27,22:30,2013,evergreen,jefferson county
ar,fireball,120,2 minutes,36.1866667,-94.12861109999999,6,27,22:50,2013,springdale,washington county
wa,light,1800,30 minutes,47.6063889,-122.33083329999998,6,27,23:00,2013,seattle,king county
ca,other,30,30 seconds,32.8350000,-116.76555559999998,6,27,23:55,2013,alpine,san diego county
wv,circle,30,30 seconds,39.2666667,-81.5616667,6,28,01:30,2013,parkersburg,wood county
wa,other,1,1 second?,47.6063889,-122.33083329999998,6,28,13:25,2013,seattle,king county
ks,unknown,1,hour or more,39.0408333,-98.1444444,6,28,13:41,2013,lincoln county,lincoln county
ma,rectangle,180,3 minutes,42.6333333,-71.3166667,6,28,20:00,2013,lowell,middlesex county
az,light,300,5 minutes,33.4352778,-112.3575,6,28,20:15,2013,goodyear,maricopa county
wa,cylinder,85,85 seconds,48.2933333,-122.64194440000001,6,28,21:00,2013,oak harbor,island county
tx,light,180,2-3 minutes,33.9136111,-98.4930556,6,28,21:45,2013,wichita falls,wichita county
ca,oval,1200,15-20 minutes,34.0900000,-117.88944440000002,6,28,22:00,2013,covina,los angeles county
mo,oval,60,1:00 minute,36.6850000,-93.11972220000001,6,28,22:05,2013,forsyth,taney county
oh,circle,630,10:30,41.5200000,-81.5563889,6,28,22:10,2013,cleveland heights,cuyahoga county
co,circle,2700,45 minutes,39.6133333,-105.0161111,6,28,22:30,2013,littleton,arapahoe county
or,triangle,60,60 seconds,45.5200000,-121.59555559999998,6,28,22:30,2013,parkdale,hood river county
ky,fireball,20,20 seconds,37.8805556,-84.5730556,6,28,23:00,2013,nicholasville,jessamine county
tx,light,120,2 minutes,30.2669444,-97.7427778,6,28,23:15,2013,austin,travis county
il,light,15,15 seconds,42.0333333,-88.08333329999999,6,28,23:15,2013,schaumburg,cook county
id,fireball,600,10 minutes,47.3352778,-116.8875,6,28,23:35,2013,plummer,benewah county
in,circle,1800,30 minutes,40.0455556,-86.0086111,6,29,00:00,2013,noblesville,hamilton county
mt,fireball,8,8 seconds,47.6936111,-114.1622222,6,29,00:15,2013,polson,lake county
tn,oval,60,~1 minute,35.6919444,-84.8608333,6,29,06:07,2013,spring city,rhea county
tn,triangle,30,30 seconds,35.0455556,-85.30972220000001,6,29,18:50,2013,chattanooga,hamilton county
ia,sphere,90,90 seconds,40.9816667,-95.10388890000002,6,29,20:38,2013,stanton,montgomery county
nc,other,600,10 minutes,36.2944444,-76.25138890000001,6,29,21:00,2013,elizabeth city,pasquotank county
ms,light,45,45 seconds,30.4261111,-88.8908333,6,29,21:30,2013,d'iberville,harrison county
ca,unknown,600,10 minutes,38.9780556,-122.83833329999999,6,29,21:30,2013,kelseyville,lake county
pa,light,2700,45 minutes,40.2291667,-74.93722220000001,6,29,21:30,2013,newtown,bucks county
fl,sphere,10,10 seconds,27.9011111,-81.5861111,6,29,21:38,2013,lake wales,polk county
ny,circle,180,3 minutes,43.1586111,-76.3330556,6,29,21:40,2013,baldwinsville,onondaga county
ny,sphere,180,3 minutes,43.1586111,-76.3330556,6,29,21:40,2013,baldwinsville,onondaga county
oh,fireball,600,10 minutes,39.9241667,-83.80888890000001,6,29,21:50,2013,springfield,clark county
wa,light,600,~10 minutes,47.8108333,-122.3761111,6,29,22:10,2013,edmonds,snohomish county
pa,light,300,5 minutes,40.1997222,-76.73138890000001,6,29,22:15,2013,middletown,dauphin county
in,cylinder,15,15 seconds,39.7683333,-86.1580556,6,29,22:30,2013,indianapolis,marion county
wi,light,180,3 minutes,46.0994444,-91.82472220000001,6,29,22:30,2013,minong,washburn county
wi,light,1200,20 minutes,44.8613889,-92.62361109999999,6,29,22:30,2013,river falls,pierce county
mn,other,90,1.5 minutes,44.9444444,-93.0930556,6,29,22:30,2013,st. paul,ramsey county
tn,fireball,120,2 minutes,35.8455556,-86.39027779999999,6,29,23:00,2013,murfreesboro,rutherford county
va,light,600,10 minutes,38.9686111,-77.34138890000001,6,29,23:00,2013,reston,fairfax county
in,fireball,300,5 minutes,40.4872222,-85.6130556,6,29,23:15,2013,gas city,grant county
va,light,360,6 minutes,37.3769444,-77.5061111,6,29,23:44,2013,chesterfield,chesterfield county
al,sphere,30,30 seconds,34.7302778,-86.5861111,6,30,14:00,2013,huntsville,madison county
oh,diamond,20,20 seconds,41.0250000,-80.7611111,6,30,17:30,2013,canfield,mahoning county
nj,other,30,30 seconds,39.7763889,-74.86277779999999,6,30,20:20,2013,jackson,ocean county
ca,light,120,2+ minutes,33.9930556,-117.9677778,6,30,20:30,2013,hacienda heights,los angeles county
wi,light,60,1 minute,44.2619444,-88.4152778,6,30,22:00,2013,appleton,outagamie county
az,fireball,30,30 seconds,34.5400000,-112.4677778,6,30,22:30,2013,prescott,yavapai county
ne,rectangle,120,2 minutes,41.1586111,-101.0022222,6,30,22:35,2013,hershey,lincoln county
pa,fireball,60,1 minute,40.5002778,-79.74972220000001,6,30,22:50,2013,plum,allegheny county
mt,unknown,180,3 minutes,45.6797222,-111.03777779999999,6,30,23:00,2013,bozeman,gallatin county
mi,circle,45,45 seconds,42.3313889,-83.0458333,6,30,23:00,2013,detroit,wayne county
ky,unknown,180,2-3 minutes,38.2541667,-85.7594444,6,30,23:00,2013,louisville,jefferson county
pa,triangle,20,20 seconds,40.6213889,-79.1527778,6,3,00:15,2013,indiana,indiana county
nm,oval,60,one minute,35.3805556,-106.47861110000001,6,3,03:00,2013,algodones,sandoval county
va,fireball,30,30 seconds,37.5536111,-77.46055559999999,6,3,03:30,2013,richmond,richmond city
al,light,180,3:00,34.7302778,-86.5861111,6,3,09:30,2013,huntsville,madison county
nh,triangle,3,3 seconds,42.8744444,-71.18166670000001,6,3,09:34,2013,hampstead,rockingham county
ky,fireball,300,5 minutes,36.9902778,-86.4436111,6,3,17:30,2013,bowling green,warren county
ca,circle,240,3-4 minutes,34.0522222,-118.2427778,6,3,20:45,2013,los angeles,los angeles county
tn,light,300,3-5 minutes,35.9488889,-85.0269444,6,3,21:00,2013,crossville,cumberland county
ny,light,180,2-3 minutes,43.0527778,-74.3441667,6,3,21:00,2013,gloversville,fulton county
ca,cigar,240,4 minutes,35.3733333,-119.01777779999999,6,3,21:02,2013,bakersfield,kern county
ut,circle,180,3 minutes,37.1041667,-113.58333329999999,6,3,21:46,2013,saint george,washington county
