state,shape,duration (seconds),duration (hours/min),latitude,longitude,Month,Day,Time,Year,City2,county,Unemployment_rate_2013,Median_Household_Income_2018
tn,other,120.0,2 minutes,35.615,-87.03527779999996,4,8,20:32,2013,columbia,maury county,7.1,"57,337"
wa,light,3600.0,1 hour,46.4163889,-117.04416670000002,4,8,23:00,2013,clarkston,asotin county,6.6,"49,776"
ca,triangle,300.0,5 minutes,38.2494444,-122.0388889,4,8,23:00,2013,fairfield,solano county,9.1,"82,808"
ma,unknown,1395.0,23:15,42.1013889,-72.5902778,4,8,23:08,2013,springfield,hampden county,8.7,"52,682"
nc,other,60.0,01:00,35.9172222,-82.30111109999999,4,9,01:15,2013,burnsville,yancey county,9.5,"44,756"
ma,circle,60.0,1 minute,41.7425,-70.1625,4,9,19:30,2013,east dennis,barnstable county,8.4,"69,001"
ca,sphere,120.0,2 minutes,33.718611100000004,-116.3075,4,9,20:00,2013,indian wells,riverside county,9.9,"66,793"
oh,sphere,3600.0,1 hour?,39.3330556,-82.9825,4,9,21:00,2013,chillicothe,ross county,8.7,"49,385"
mo,circle,120.0,2 minutes,38.6272222,-90.1977778,4,9,21:00,2013,st. louis,st. louis city,8.4,"43,263"
ca,unknown,2.0,a few seconds,34.4208333,-119.69722220000001,4,9,21:15,2013,santa barbara,santa barbara county,7.2,"75,646"
ca,fireball,60.0,1 minute,37.775,-122.41833329999999,4,9,21:45,2013,san francisco,san francisco county/city,5.5,"110,601"
oh,rectangle,300.0,5 minutes,39.9611111,-82.99888890000003,4,9,21:50,2013,columbus,franklin county,6.4,"60,383"
pa,circle,300.0,5 minutes,40.0336111,-76.5047222,4,9,22:00,2013,columbia,lancaster county,6.0,"66,270"
ca,cigar,180.0,3 minutes,37.4852778,-122.23527779999999,4,9,22:00,2013,redwood city,san mateo county,5.3,"122,930"
nj,disk,45.0,45 seconds,39.9658333,-74.8055556,5,10,13:00,2013,lumberton,burlington county,7.7,"84,470"
tx,disk,15.0,<15 seconds,27.8002778,-97.39611109999998,5,10,16:50,2013,corpus christi,nueces county,6.1,"53,034"
ca,oval,180.0,3 minutes,33.902222200000004,-118.08083329999998,5,10,20:45,2013,norwalk,los angeles county,9.8,"67,986"
ct,changing,3600.0,1+ hour,41.3080556,-72.9286111,5,10,21:00,2013,new haven,new haven county,8.5,"67,720"
or,cylinder,900.0,15 minutes,43.1225,-123.41138889999999,5,10,21:05,2013,winston,douglas county,10.6,"47,020"
ia,triangle,300.0,3-5 minutes,41.60055560000001,-93.60888890000001,5,10,21:09,2013,des moines,polk county,4.8,"68,479"
ut,disk,60.0,<1 minute,37.1041667,-113.58333329999999,5,10,21:40,2013,st. george,washington county,5.5,"57,069"
wi,formation,900.0,15 minutes,44.2619444,-88.4152778,5,10,22:00,2013,appleton,outagamie county,6.1,"65,993"
al,light,120.0,2 minutes,34.7302778,-86.5861111,5,10,22:00,2013,huntsville,madison county,6.3,"63,755"
ct,fireball,300.0,5 minutes,41.0533333,-73.5391667,5,10,22:27,2013,stamford,fairfield county,7.3,"91,183"
co,fireball,3000.0,50+ minutes,40.485,-106.8311111,5,11,00:00,2013,steamboat springs,routt county,5.9,"81,033"
ca,oval,600.0,10 minutes,34.0522222,-118.2427778,5,11,07:10,2013,los angeles,los angeles county,9.8,"67,986"
ut,other,1800.0,30 minutes,40.2211111,-112.74361110000001,5,11,07:37,2013,dugway,tooele county,5.4,"73,584"
co,other,60.0,~1 minute,39.5744444,-106.09694440000001,5,11,11:16,2013,frisco,summit county,5.0,"80,078"
id,unknown,1200.0,20+ minutes,44.0783333,-116.9327778,5,11,13:40,2013,payette,payette county,6.5,"51,835"
co,circle,80.0,01:20,39.92055560000001,-104.86527779999999,5,11,15:54,2013,henderson,adams county,8.1,"70,199"
az,light,600.0,10 minutes,33.3061111,-111.84055559999999,5,11,19:00,2013,chandler,maricopa county,6.6,"65,234"
fl,sphere,1800.0,30 minutes,25.7738889,-80.1938889,5,11,19:00,2013,miami,miami-dade county,7.4,"52,043"
or,sphere,300.0,5 minutes,43.1191667,-124.4072222,5,11,21:00,2013,bandon,coos county,10.2,"48,352"
ct,light,60.0,1 minute,41.4569444,-72.8236111,5,11,21:00,2013,wallingford,new haven county,8.5,"67,720"
fl,light,240.0,4 minutes,28.538055600000003,-81.3794444,5,11,21:05,2013,orlando,orange county,6.8,"58,037"
ca,fireball,300.0,5 minutes,38.7633333,-121.16277779999999,5,11,21:15,2013,granite bay,placer county,7.7,"89,175"
or,sphere,720.0,12 minutes,43.1191667,-124.4072222,5,11,21:25,2013,bandon,coos county,10.2,"48,352"
ca,fireball,600.0,10 minutes,33.9547222,-118.2111111,5,11,21:35,2013,south gate,los angeles county,9.8,"67,986"
oh,light,45.0,30-45 seconds,40.65,-81.45222220000002,5,11,21:56,2013,bolivar,tuscarawas county,7.3,"51,030"
ia,triangle,120.0,2 minutes,41.2888889,-91.5522222,5,11,22:00,2013,ainsworth,washington county,3.8,"65,849"
az,light,1800.0,30 minutes,35.1980556,-111.65055559999999,5,11,22:00,2013,flagstaff,coconino county,8.1,"60,187"
az,formation,120.0,2 minutes,33.4483333,-112.07333329999999,5,11,22:15,2013,phoenix,maricopa county,6.6,"65,234"
ca,oval,900.0,15 minutes,33.6694444,-117.82222220000001,5,11,22:30,2013,irvine,orange county,6.6,"89,373"
co,circle,180.0,3 minutes,39.7391667,-104.98416670000002,5,11,23:00,2013,denver,denver county/city,6.6,"68,069"
il,triangle,120.0,2 minutes,41.4958333,-87.84861109999999,5,11,23:00,2013,frankfort,will county,9.8,"86,108"
ny,circle,180.0,3 minutes,40.7,-73.90611109999998,5,11,23:58,2013,ridgewood,queens county,7.7,"68,432"
pa,sphere,7200.0,2 hours,41.7447222,-77.0775,5,1,00:00,2013,covington,tioga county,8.6,"48,799"
md,triangle,300.0,3-5 minutes,39.0838889,-77.1530556,5,1,00:00,2013,rockville,montgomery county,4.9,"107,758"
ok,light,15.0,15 seconds,36.11555560000001,-97.0580556,5,1,03:20,2013,stillwater,payne county,4.4,"47,748"
ca,unknown,180.0,2-3 minutes,37.905,-121.14638889999999,5,1,04:00,2013,collegeville,san joaquin county,12.3,"63,567"
ca,other,60.0,1 minute,39.2191667,-121.06,5,1,10:10,2013,grass valley,nevada county,8.1,"66,681"
ny,flash,300.0,4-5 minutes,40.7141667,-74.0063889,5,1,14:00,2013,new york city,new york county,7.5,"84,610"
ct,other,20.0,20 seconds,41.3080556,-72.9286111,5,1,20:00,2013,new haven,new haven county,8.5,"67,720"
ga,fireball,60.0,1 minute,33.9886111,-83.89805559999998,5,1,20:20,2013,dacula,gwinnett county,6.9,"72,008"
ny,triangle,1800.0,30 minutes,40.7008333,-73.7133333,5,1,21:25,2013,elmont,nassau county,5.9,"115,301"
nh,sphere,9000.0,2.5 hours,42.865,-71.4938889,5,1,21:30,2013,merrimack,hillsborough county,5.4,"78,714"
wi,oval,300.0,5 minutes,43.2708333,-89.7219444,5,1,21:30,2013,sauk city,sauk county,6.3,"57,256"
vt,oval,15.0,15 seconds,44.49055560000001,-73.11138890000002,5,1,21:43,2013,essex junction,chittenden county,3.4,"74,240"
il,fireball,240.0,4 minutes,40.5638889,-88.8988889,5,1,21:53,2013,towanda,mclean county,6.6,"67,087"
oh,oval,120.0,2:00,41.6638889,-83.5552778,5,1,22:00,2013,toledo,lucas county,8.7,"47,865"
wa,circle,4.0,4 seconds,47.6588889,-117.425,5,12,00:10,2013,spokane,spokane county,8.2,"59,408"
il,formation,420.0,7 minutes,41.525,-88.0816667,5,12,01:29,2013,joliet,will county,9.8,"86,108"
ca,sphere,10.0,10 seconds,37.775,-122.41833329999999,5,12,14:25,2013,san francisco,san francisco county/city,5.5,"110,601"
ma,cigar,180.0,2-3 minutes,42.2416667,-71.16666670000002,5,12,18:00,2013,dedham,norfolk county,5.8,"100,184"
or,circle,120.0,2 minutes,44.9430556,-123.0338889,5,12,21:20,2013,salem,marion county,8.8,"56,408"
oh,light,240.0,4 minutes,41.2380556,-81.8419444,5,12,21:40,2013,brunswick,medina county,5.8,"76,475"
sc,light,420.0,5-7 minutes,34.8525,-82.3941667,5,12,21:45,2013,greenville,greenville county,6.1,"61,162"
ca,other,8.0,8 seconds,32.7152778,-117.1563889,5,12,22:00,2013,san diego,san diego county,7.8,"78,777"
il,fireball,900.0,15 minutes,42.27111110000001,-89.09388890000002,5,12,22:30,2013,rockford,winnebago county,10.5,"53,795"
ky,light,180.0,3:00,37.7741667,-87.1133333,5,13,20:06,2013,owensboro,daviess county,6.9,"51,441"
nj,light,150.0,2.5 minutes,39.3702778,-74.5505556,5,13,21:00,2013,northfield,atlantic county,11.7,"60,826"
fl,fireball,120.0,2 minutes,28.0183333,-82.1130556,5,13,21:30,2013,plant city,hillsborough county,6.6,"58,361"
ca,fireball,4.0,4 seconds,34.1975,-119.1761111,5,13,21:34,2013,oxnard,ventura county,7.9,"84,170"
mo,circle,900.0,15 minutes,38.6275,-92.5663889,5,13,22:00,2013,california,moniteau county,6.4,"57,047"
or,rectangle,360.0,6 minutes,45.5236111,-122.675,5,13,22:00,2013,portland,multnomah county,6.8,"70,756"
ca,light,6.0,6 seconds,32.7152778,-117.1563889,5,13,22:35,2013,san diego,san diego county,7.8,"78,777"
oh,changing,900.0,15 minutes,39.9611111,-82.99888890000003,5,13,23:00,2013,columbus,franklin county,6.4,"60,383"
nc,light,9.0,9 seconds,35.226944399999994,-80.8433333,5,14,04:00,2013,charlotte,mecklenburg county,7.5,"64,509"
ny,light,120.0,2 minutes,41.3469444,-74.1266667,5,14,04:00,2013,highland mills,orange county,6.8,"75,048"
wv,cigar,60.0,1 minute,39.2666667,-81.5616667,5,14,20:15,2013,parkersburg,wood county,6.2,"45,278"
wv,formation,1200.0,20 minutes,37.36611110000001,-81.1027778,5,14,20:45,2013,princeton,mercer county,7.7,"37,860"
tn,triangle,10.0,10 seconds,35.925,-86.8688889,5,14,21:00,2013,franklin,williamson county,5.2,"115,930"
nc,other,540.0,9 minutes,36.3547222,-79.6647222,5,14,21:00,2013,reidsville,rockingham county,9.7,"41,869"
ok,unknown,60.0,1 minute,36.1538889,-95.9925,5,14,21:14,2013,tulsa,tulsa county,5.1,"55,796"
mt,light,300.0,5 minutes,46.6316667,-114.07805559999998,5,14,21:30,2013,florence,ravalli county,6.7,"50,055"
nc,light,20.0,20 seconds,35.4086111,-80.5797222,5,14,22:59,2013,concord,cabarrus county,7.6,"69,297"
fl,light,120.0,2 minutes,26.5216667,-82.1894444,5,15,00:00,2013,captiva,lee county,7.3,"56,343"
sc,oval,120.0,2 minutes,34.8525,-82.3941667,5,15,00:30,2013,greenville county,greenville county,6.1,"61,162"
sc,other,20.0,20 seconds,34.7047222,-81.2144444,5,15,13:00,2013,chester,chester county,12.2,"42,116"
ca,circle,14400.0,4 hours,36.7477778,-119.77138889999999,5,15,13:00,2013,fresno,fresno county,13.3,"52,318"
co,circle,60.0,1 minute,39.7391667,-104.98416670000002,5,15,15:30,2013,denver,denver county/city,6.6,"68,069"
az,light,240.0,4 minutes,32.7252778,-114.6236111,5,15,20:30,2013,yuma,yuma county,25.5,"44,116"
wv,sphere,120.0,2 minutes,38.4416667,-81.9169444,5,15,20:40,2013,scott depot,putnam county,5.7,"61,995"
tn,sphere,300.0,5 minutes,36.0152778,-83.415,5,15,21:00,2013,dandridge,jefferson county,9.1,"49,611"
fl,fireball,120.0,2 minutes,26.5216667,-82.1894444,5,15,22:00,2013,captiva,lee county,7.3,"56,343"
ar,light,2700.0,45 minutes,35.2155556,-94.2555556,5,15,22:00,2013,greenwood,sebastian county,7.5,"46,843"
nm,unknown,600.0,5-10 minutes,35.68694439999999,-105.93722220000001,5,15,22:00,2013,santa fe,santa fe county,5.6,"60,187"
mn,unknown,30.0,30 seconds,45.30555560000001,-93.79388890000001,5,15,22:30,2013,monticello,wright county,5.0,"87,377"
az,light,300.0,5 minutes,33.580555600000004,-112.23666670000001,5,15,23:15,2013,peoria,maricopa county,6.6,"65,234"
mo,light,900.0,15 minutes,37.2152778,-93.2980556,5,15,23:45,2013,springfield,greene county,5.5,"44,799"
ma,other,600.0,10 minutes,41.6483333,-70.4816667,5,15,24:00,2013,mashpee,barnstable county,8.4,"69,001"
va,triangle,30.0,~30 seconds,37.55361110000001,-77.46055559999998,5,16,01:00,2013,richmond,richmond city,6.8,"48,747"
ky,triangle,180.0,3 minutes,37.7477778,-84.29472220000002,5,16,10:20,2013,richmond,madison county,6.6,"51,897"
ca,fireball,120.0,2 minutes,33.3652778,-117.07583329999999,5,16,11:40,2013,pala,san diego county,7.8,"78,777"
co,unknown,600.0,5-10 minutes,39.5538889,-104.9688889,5,16,16:35,2013,highlands ranch,douglas county,5.3,"120,670"
hi,egg,60.0,<1 minute,21.3069444,-157.8583333,5,16,18:35,2013,honolulu,honolulu county/city,4.5,"83,695"
ca,other,10.0,10 seconds,36.8252778,-119.70194440000002,5,16,19:10,2013,clovis,fresno county,13.3,"52,318"
mo,fireball,120.0,2 minutes,38.8002778,-90.62638890000001,5,16,21:00,2013,saint peters,st. charles county,5.3,"82,048"
il,triangle,8.0,8 seconds,41.85,-87.65,5,16,21:30,2013,chicago,cook county,9.6,"63,347"
fl,fireball,720.0,12 minutes,28.5491667,-81.77305559999998,5,16,21:30,2013,clermont,lake county,7.4,"52,447"
ut,triangle,15.0,15 seconds,41.2230556,-111.97305559999998,5,16,22:10,2013,ogden,weber county,5.4,"68,106"
hi,fireball,3.0,3 seconds,20.785,-156.4655556,5,16,22:49,2013,kihei,maui county,5.1,"78,503"
or,unknown,3600.0,1 hour,45.2102778,-123.1975,5,17,03:00,2013,mcminnville,yamhill county,7.5,"61,776"
ny,cone,60.0,1 minute,40.6836111,-73.5105556,5,17,10:00,2013,wantagh,nassau county,5.9,"115,301"
ny,circle,2700.0,45 minutes,40.8622222,-73.63416670000002,5,17,19:00,2013,glen cove,nassau county,5.9,"115,301"
va,sphere,300.0,5 minutes,36.9483333,-81.085,5,17,21:00,2013,wytheville,wythe county,7.8,"46,345"
ny,triangle,1800.0,30 minutes,40.7569444,-72.9397222,5,17,21:15,2013,bellport,suffolk county,6.6,"100,075"
tn,light,300.0,5 minutes,36.3133333,-82.3536111,5,17,21:19,2013,johnson city,washington county,7.2,"49,242"
co,fireball,20.0,20 seconds,38.8338889,-104.8208333,5,17,21:51,2013,colorado springs,el paso county,7.9,"67,923"
pa,fireball,300.0,5 minutes,40.55555560000001,-75.98222220000002,5,17,22:20,2013,hamburg,berks county,7.1,"62,519"
wi,fireball,120.0,2 minutes,44.1858333,-88.4625,5,17,22:30,2013,neenah,winnebago county,6.4,"57,785"
va,circle,20.0,20 seconds,38.6652778,-78.4597222,5,18,01:00,2013,luray,page county,9.2,"49,073"
ma,cross,1200.0,20 minutes,42.0583333,-70.1791667,5,18,12:00,2013,provincetown,barnstable county,8.4,"69,001"
pa,fireball,3.0,3 seconds,40.4283333,-79.6977778,5,18,12:32,2013,murrysville,westmoreland county,7.0,"58,398"
tx,sphere,15.0,10-15 seconds,32.783333299999995,-96.8,5,18,12:35,2013,dallas,dallas county,6.6,"59,838"
pa,sphere,5.0,5 seconds,40.3213889,-79.3402778,5,18,13:00,2013,bradenville,westmoreland county,7.0,"58,398"
ca,triangle,900.0,~15 minutes,34.1722222,-118.37805559999998,5,18,20:00,2013,north hollywood,los angeles county,9.8,"67,986"
wa,formation,30.0,30 seconds,48.7597222,-122.48694440000001,5,18,20:10,2013,bellingham,whatcom county,7.4,"62,262"
ok,formation,120.0,2 minutes,35.3394444,-97.48638890000001,5,18,20:45,2013,moore,cleveland county,4.3,"62,343"
ok,formation,180.0,1-3 minutes,35.3394444,-97.48638890000001,5,18,20:55,2013,moore,cleveland county,4.3,"62,343"
in,unknown,120.0,2 minutes,41.61055560000001,-87.0641667,5,18,21:01,2013,chesterton,porter county,7.2,"69,298"
ma,fireball,120.0,2 minutes,41.6666667,-70.1852778,5,18,21:07,2013,south yarmouth,barnstable county,8.4,"69,001"
va,fireball,360.0,6 minutes,36.8527778,-75.9783333,5,18,21:24,2013,virginia beach,virginia beach city,5.4,"76,520"
il,circle,120.0,2 minutes each,41.89944439999999,-87.94027779999998,5,18,21:30,2013,elmhurst,dupage county,7.4,"93,540"
ca,oval,10.0,10 seconds,38.5816667,-121.49333329999999,5,18,22:20,2013,west sacramento,yolo county,9.0,"67,804"
or,oval,240.0,4 minutes,44.9430556,-123.0338889,5,18,22:30,2013,salem,marion county,8.8,"56,408"
nc,unknown,120.0,several minutes,36.20861110000001,-79.905,5,18,22:30,2013,summerfield,guilford county,8.2,"52,166"
in,light,120.0,2 minutes,37.9747222,-87.5558333,5,18,23:00,2013,evansville,vanderburgh county,7.1,"50,500"
wa,fireball,180.0,2-3 minutes,47.1855556,-122.29166670000001,5,18,23:00,2013,puyallup,pierce county,8.3,"75,022"
wi,formation,600.0,5-10 minutes,44.7822222,-88.60888890000004,5,18,23:30,2013,shawano,shawano county,7.5,"56,022"
pa,formation,600.0,10 minutes,41.4758333,-75.1825,5,18,23:50,2013,hawley,wayne county,7.9,"53,602"
ca,light,180.0,3 minutes,37.9975,-121.7113889,5,19,04:00,2013,oakley,contra costa county,7.5,"101,463"
ca,rectangle,2.0,seconds,35.6266667,-120.69,5,19,10:37,2013,paso robles,san luis obispo county,6.8,"70,626"
me,cigar,60.0,1 minute,44.82611110000001,-68.6938889,5,19,18:30,2013,eddington,penobscot county,6.8,"47,840"
nc,triangle,3.0,3 seconds,34.5519444,-77.9263889,5,19,19:15,2013,burgaw,pender county,9.0,"54,900"
az,sphere,600.0,10 minutes,33.6305556,-112.3325,5,19,19:30,2013,surprise,maricopa county,6.6,"65,234"
fl,formation,180.0,3 minutes,28.538055600000003,-81.3794444,5,19,21:00,2013,orlando,orange county,6.8,"58,037"
il,triangle,7.0,6-7 seconds,41.9125,-88.13472220000001,5,19,21:05,2013,carol stream,dupage county,7.4,"93,540"
oh,other,600.0,5-10 minutes,39.9611111,-82.99888890000003,5,19,21:30,2013,columbus,franklin county,6.4,"60,383"
or,circle,600.0,hour,43.5758333,-124.1738889,5,19,21:30,2013,lakeside,coos county,10.2,"48,352"
fl,triangle,1200.0,15-20 minutes,26.588611100000005,-80.0388889,5,19,22:00,2013,south palm beach,palm beach county,7.1,"61,735"
ny,light,120.0,1-2 minutes,40.7141667,-74.0063889,5,19,22:52,2013,new york city,new york county,7.5,"84,610"
va,light,4.0,4 seconds,38.0175,-77.5155556,5,19,23:05,2013,ladysmith,caroline county,7.1,"67,335"
me,light,600.0,10 minutes,44.2113889,-69.27472220000001,5,20,20:30,2013,union,knox county,5.9,"56,678"
fl,other,180.0,2-3 minutes,30.3319444,-81.6558333,5,20,20:45,2013,jacksonville,duval county,7.5,"55,733"
ca,sphere,2.0,seconds,41.0047222,-121.43722220000001,5,20,21:25,2013,fall river mills,shasta county,11.8,"53,908"
ca,fireball,180.0,3 minutes,33.1958333,-117.3786111,5,20,21:25,2013,oceanside,san diego county,7.8,"78,777"
fl,light,120.0,2 minutes,26.461111100000004,-80.0730556,5,20,21:35,2013,delray beach,palm beach county,7.1,"61,735"
al,flash,300.0,5 minutes,34.8027778,-86.9716667,5,20,21:45,2013,athens,limestone county,6.3,"64,863"
ny,fireball,180.0,3 minutes,40.8255556,-73.6986111,5,20,22:30,2013,port washington,nassau county,5.9,"115,301"
ny,fireball,30.0,30 seconds,40.6547222,-73.67222220000002,5,20,22:45,2013,lynbrook,nassau county,5.9,"115,301"
nj,oval,300.0,5 minutes,40.7438889,-74.03277779999998,5,20,23:00,2013,hoboken,hudson county,7.9,"73,337"
ga,light,1200.0,20 minutes,34.207222200000004,-84.14027779999998,5,21,21:00,2013,cumming,forsyth county,5.9,"105,921"
wi,fireball,900.0,10-15 minutes,43.2286111,-88.11027779999998,5,21,21:18,2013,germantown,washington county,5.7,"75,799"
wa,fireball,180.0,3 minutes,47.03805560000001,-122.89944440000001,5,21,21:45,2013,olympia,thurston county,7.6,"72,400"
va,circle,300.0,3-5 minutes,36.8527778,-75.9783333,5,21,22:40,2013,virginia beach,virginia beach city,5.4,"76,520"
tx,triangle,3600.0,1 hour,31.9516667,-97.3211111,5,21,23:00,2013,whitney,hill county,6.4,"48,670"
ia,flash,600.0,5-10 minutes,42.4975,-94.1677778,5,2,02:15,2013,fort dodge,webster county,5.3,"52,093"
co,circle,180.0,2-3 minutes,39.6133333,-105.0161111,5,2,16:17,2013,littleton,arapahoe county,6.6,"76,665"
wy,light,900.0,15 minutes,44.2911111,-105.50166670000002,5,2,19:45,2013,gillette,campbell county,4.2,"78,112"
in,circle,10.0,10 seconds,41.5322222,-87.255,5,2,21:00,2013,hobart,lake county,9.1,"55,280"
hi,other,300.0,5 minutes,21.3069444,-157.8583333,5,2,21:00,2013,honolulu,honolulu county/city,4.5,"83,695"
ca,changing,1800.0,30 minutes,37.6688889,-122.0797222,5,22,07:00,2013,hayward,alameda county,7.2,"101,744"
tx,circle,120.0,1-2 minutes,33.6355556,-96.60861109999999,5,22,11:30,2013,sherman,grayson county,6.3,"51,403"
co,disk,15.0,15 seconds,38.9522222,-107.06194440000002,5,22,12:00,2013,pittsburg,gunnison county,5.5,"61,268"
ca,triangle,1800.0,30 minutes,38.5816667,-121.49333329999999,5,22,17:39,2013,sacramento,sacramento county,8.9,"69,475"
mo,circle,5.0,5 seconds,38.3697222,-90.3783333,5,22,19:00,2013,imperial,jefferson county,6.8,"65,150"
tx,triangle,300.0,5 minutes,33.5777778,-101.85472220000001,5,22,19:00,2013,lubbock,lubbock county,4.9,"50,377"
tx,triangle,300.0,5 minutes,33.5777778,-101.85472220000001,5,22,19:02,2013,lubbock,lubbock county,4.9,"50,377"
tx,cigar,1800.0,30 minutes,32.9341667,-97.07777779999999,5,22,22:40,2013,grapevine,tarrant county,6.0,"66,059"
ny,fireball,900.0,15 minutes,41.4019444,-74.32472220000002,5,22,22:50,2013,goshen,orange county,6.8,"75,048"
tx,cigar,3600.0,1 hour,32.83694439999999,-97.0816667,5,23,00:00,2013,euless,tarrant county,6.0,"66,059"
co,chevron,900.0,15 minutes,38.4,-105.21666670000002,5,23,03:30,2013,canon city,fremont county,10.7,"47,885"
vt,light,300.0,5 minutes,44.5616667,-72.5988889,5,23,03:30,2013,morrisville,lamoille county,5.7,"60,230"
ca,unknown,2.0,few seconds,34.0522222,-118.2427778,5,23,17:06,2013,los angeles,los angeles county,9.8,"67,986"
vt,other,2.0,2 seconds,43.6436111,-73.1991667,5,23,18:00,2013,bomoseen,rutland county,5.3,"51,723"
wv,other,180.0,3 minutes,38.4202778,-81.7908333,5,23,20:15,2013,cross lanes,kanawha county,5.9,"41,926"
ga,unknown,60.0,60 seconds,32.4608333,-84.98777779999998,5,23,23:00,2013,columbus,muscogee county,9.3,"46,628"
id,formation,60.0,60 seconds,42.56305560000001,-114.46,5,23,23:00,2013,twin falls,twin falls county,5.7,"51,594"
wi,light,300.0,5 minutes,44.8272222,-89.1694444,5,24,00:00,2013,wittenberg,shawano county,7.5,"56,022"
ca,fireball,300.0,5 minutes,33.7222222,-116.3736111,5,24,02:00,2013,palm desert,riverside county,9.9,"66,793"
